series,ref_month,value,source_pdf,release_date
wmi_sent,2012-12-01,94.5,Australia Westpac Consumer Sentiment.pdf,2012-12-11
wmi_sent,2013-01-01,95.0,Australia Westpac Consumer Sentiment.pdf,2013-01-15
wmi_sent,2013-02-01,102.4,Australia Westpac Consumer Sentiment.pdf,2013-02-12
wmi_sent,2013-03-01,104.4,Australia Westpac Consumer Sentiment.pdf,2013-03-12
wmi_sent,2013-04-01,99.1,Australia Westpac Consumer Sentiment.pdf,2013-04-10
wmi_sent,2013-05-01,92.1,Australia Westpac Consumer Sentiment.pdf,2013-05-22
wmi_sent,2013-06-01,96.5,Australia Westpac Consumer Sentiment.pdf,2013-06-12
wmi_sent,2013-07-01,96.4,Australia Westpac Consumer Sentiment.pdf,2013-07-10
wmi_sent,2013-08-01,99.8,Australia Westpac Consumer Sentiment.pdf,2013-08-14
wmi_sent,2013-09-01,104.4,Australia Westpac Consumer Sentiment.pdf,2013-09-11
wmi_sent,2013-10-01,102.2,Australia Westpac Consumer Sentiment.pdf,2013-10-09
wmi_sent,2013-11-01,104.2,Australia Westpac Consumer Sentiment.pdf,2013-11-12
wmi_sent,2013-12-01,99.2,Australia Westpac Consumer Sentiment.pdf,2013-12-10
wmi_sent,2014-01-01,103.3,Australia Westpac Consumer Sentiment.pdf,2014-01-21
wmi_sent,2014-02-01,100.2,Australia Westpac Consumer Sentiment.pdf,2014-02-11
wmi_sent,2014-03-01,99.5,Australia Westpac Consumer Sentiment.pdf,2014-03-11
wmi_sent,2014-04-01,99.8,Australia Westpac Consumer Sentiment.pdf,2014-04-09
wmi_sent,2014-05-01,93.0,Australia Westpac Consumer Sentiment.pdf,2014-05-21
wmi_sent,2014-06-01,93.2,Australia Westpac Consumer Sentiment.pdf,2014-06-11
wmi_sent,2014-07-01,95.0,Australia Westpac Consumer Sentiment.pdf,2014-07-09
wmi_sent,2014-08-01,98.6,Australia Westpac Consumer Sentiment.pdf,2014-08-13
wmi_sent,2014-09-01,94.0,Australia Westpac Consumer Sentiment.pdf,2014-09-10
wmi_sent,2014-10-01,94.9,Australia Westpac Consumer Sentiment.pdf,2014-10-15
wmi_sent,2014-11-01,96.7,Australia Westpac Consumer Sentiment.pdf,2014-11-11
wmi_sent,2014-12-01,91.2,Australia Westpac Consumer Sentiment.pdf,2014-12-10
wmi_sent,2015-01-01,93.4,Australia Westpac Consumer Sentiment.pdf,2015-01-20
wmi_sent,2015-02-01,100.8,Australia Westpac Consumer Sentiment.pdf,2015-02-10
wmi_sent,2015-03-01,99.6,Australia Westpac Consumer Sentiment.pdf,2015-03-10
wmi_sent,2015-04-01,96.4,Australia Westpac Consumer Sentiment.pdf,2015-04-15
wmi_sent,2015-05-01,102.4,Australia Westpac Consumer Sentiment.pdf,2015-05-20
wmi_sent,2015-06-01,95.3,Australia Westpac Consumer Sentiment.pdf,2015-06-10
wmi_sent,2015-07-01,92.3,Australia Westpac Consumer Sentiment.pdf,2015-07-15
wmi_sent,2015-08-01,99.4,Australia Westpac Consumer Sentiment.pdf,2015-08-12
wmi_sent,2015-09-01,93.9,Australia Westpac Consumer Sentiment.pdf,2015-09-09
wmi_sent,2015-10-01,97.8,Australia Westpac Consumer Sentiment.pdf,2015-10-14
wmi_sent,2015-11-01,101.6,Australia Westpac Consumer Sentiment.pdf,2015-11-10
wmi_sent,2015-12-01,100.8,Australia Westpac Consumer Sentiment.pdf,2015-12-08
wmi_sent,2016-01-01,97.3,Australia Westpac Consumer Sentiment.pdf,2016-01-19
wmi_sent,2016-02-01,101.4,Australia Westpac Consumer Sentiment.pdf,2016-02-09
wmi_sent,2016-03-01,99.1,Australia Westpac Consumer Sentiment.pdf,2016-03-08
wmi_sent,2016-04-01,95.1,Australia Westpac Consumer Sentiment.pdf,2016-04-13
wmi_sent,2016-05-01,103.2,Australia Westpac Consumer Sentiment.pdf,2016-05-11
wmi_sent,2016-06-01,102.2,Australia Westpac Consumer Sentiment.pdf,2016-06-15
wmi_sent,2016-07-01,99.1,Australia Westpac Consumer Sentiment.pdf,2016-07-13
wmi_sent,2016-08-01,101.1,Australia Westpac Consumer Sentiment.pdf,2016-08-10
wmi_sent,2016-09-01,101.4,Australia Westpac Consumer Sentiment.pdf,2016-09-14
wmi_sent,2016-10-01,102.5,Australia Westpac Consumer Sentiment.pdf,2016-10-12
wmi_sent,2016-11-01,101.4,Australia Westpac Consumer Sentiment.pdf,2016-11-08
wmi_sent,2016-12-01,97.4,Australia Westpac Consumer Sentiment.pdf,2016-12-13
wmi_sent,2017-01-01,97.5,Australia Westpac Consumer Sentiment.pdf,2017-01-17
wmi_sent,2017-02-01,99.6,Australia Westpac Consumer Sentiment.pdf,2017-02-14
wmi_sent,2017-03-01,99.7,Australia Westpac Consumer Sentiment.pdf,2017-03-14
wmi_sent,2017-04-01,99.0,Australia Westpac Consumer Sentiment.pdf,2017-04-12
wmi_sent,2017-05-01,97.9,Australia Westpac Consumer Sentiment.pdf,2017-05-17
wmi_sent,2017-06-01,96.1,Australia Westpac Consumer Sentiment.pdf,2017-06-14
wmi_sent,2017-07-01,96.5,Australia Westpac Consumer Sentiment.pdf,2017-07-12
wmi_sent,2017-08-01,95.4,Australia Westpac Consumer Sentiment.pdf,2017-08-09
wmi_sent,2017-09-01,97.8,Australia Westpac Consumer Sentiment.pdf,2017-09-13
wmi_sent,2017-10-01,101.3,Australia Westpac Consumer Sentiment.pdf,2017-10-11
wmi_sent,2017-11-01,99.6,Australia Westpac Consumer Sentiment.pdf,2017-11-14
wmi_sent,2017-12-01,103.1,Australia Westpac Consumer Sentiment.pdf,2017-12-12
wmi_sent,2018-01-01,105.0,Australia Westpac Consumer Sentiment.pdf,2018-01-16
wmi_sent,2018-02-01,102.6,Australia Westpac Consumer Sentiment.pdf,2018-02-13
wmi_sent,2018-03-01,102.8,Australia Westpac Consumer Sentiment.pdf,2018-03-13
wmi_sent,2018-04-01,102.2,Australia Westpac Consumer Sentiment.pdf,2018-04-11
wmi_sent,2018-05-01,101.6,Australia Westpac Consumer Sentiment.pdf,2018-05-16
wmi_sent,2018-06-01,101.9,Australia Westpac Consumer Sentiment.pdf,2018-06-13
wmi_sent,2018-07-01,105.8,Australia Westpac Consumer Sentiment.pdf,2018-07-11
wmi_sent,2018-08-01,103.4,Australia Westpac Consumer Sentiment.pdf,2018-08-15
wmi_sent,2018-09-01,100.3,Australia Westpac Consumer Sentiment.pdf,2018-09-12
wmi_sent,2018-10-01,101.3,Australia Westpac Consumer Sentiment.pdf,2018-10-10
wmi_sent,2018-11-01,104.1,Australia Westpac Consumer Sentiment.pdf,2018-11-13
wmi_sent,2018-12-01,104.2,Australia Westpac Consumer Sentiment.pdf,2018-12-11
wmi_sent,2019-01-01,99.3,Australia Westpac Consumer Sentiment.pdf,2019-01-15
wmi_sent,2019-02-01,103.6,Australia Westpac Consumer Sentiment.pdf,2019-02-12
wmi_sent,2019-03-01,98.6,Australia Westpac Consumer Sentiment.pdf,2019-03-12
wmi_sent,2019-04-01,100.5,Australia Westpac Consumer Sentiment.pdf,2019-04-10
wmi_sent,2019-05-01,101.1,Australia Westpac Consumer Sentiment.pdf,2019-05-15
wmi_sent,2019-06-01,100.5,Australia Westpac Consumer Sentiment.pdf,2019-06-12
wmi_sent,2019-07-01,96.4,Australia Westpac Consumer Sentiment.pdf,2019-07-10
wmi_sent,2019-08-01,99.9,Australia Westpac Consumer Sentiment.pdf,2019-08-14
wmi_sent,2019-09-01,98.2,Australia Westpac Consumer Sentiment.pdf,2019-09-11
wmi_sent,2019-10-01,92.8,Australia Westpac Consumer Sentiment.pdf,2019-10-09
wmi_sent,2019-11-01,96.9,Australia Westpac Consumer Sentiment.pdf,2019-11-12
wmi_sent,2019-12-01,95.1,Australia Westpac Consumer Sentiment.pdf,2019-12-10
wmi_sent,2020-01-01,93.4,Australia Westpac Consumer Sentiment.pdf,2020-01-21
wmi_sent,2020-02-01,95.5,Australia Westpac Consumer Sentiment.pdf,2020-02-11
wmi_sent,2020-03-01,91.9,Australia Westpac Consumer Sentiment.pdf,2020-03-10
wmi_sent,2020-04-01,75.6,Australia Westpac Consumer Sentiment.pdf,2020-04-15
wmi_sent,2020-05-01,88.0,Australia Westpac Consumer Sentiment.pdf,2020-05-13
wmi_sent,2020-06-01,93.7,Australia Westpac Consumer Sentiment.pdf,2020-06-10
wmi_sent,2020-07-01,88.0,Australia Westpac Consumer Sentiment.pdf,2020-07-15
wmi_sent,2020-08-01,79.5,Australia Westpac Consumer Sentiment.pdf,2020-08-12
wmi_sent,2020-09-01,93.8,Australia Westpac Consumer Sentiment.pdf,2020-09-09
wmi_sent,2020-10-01,105.0,Australia Westpac Consumer Sentiment.pdf,2020-10-14
wmi_sent,2020-11-01,107.6,Australia Westpac Consumer Sentiment.pdf,2020-11-10
wmi_sent,2020-12-01,112.0,Australia Westpac Consumer Sentiment.pdf,2020-12-08
wmi_sent,2021-01-01,107.0,Australia Westpac Consumer Sentiment.pdf,2021-01-19
wmi_sent,2021-02-01,109.0,Australia Westpac Consumer Sentiment.pdf,2021-02-09
wmi_sent,2021-03-01,111.9,Australia Westpac Consumer Sentiment.pdf,2021-03-09
wmi_sent,2021-04-01,118.8,Australia Westpac Consumer Sentiment.pdf,2021-04-14
wmi_sent,2021-05-01,113.1,Australia Westpac Consumer Sentiment.pdf,2021-05-19
wmi_sent,2021-06-01,107.2,Australia Westpac Consumer Sentiment.pdf,2021-06-09
wmi_sent,2021-07-01,108.8,Australia Westpac Consumer Sentiment.pdf,2021-07-14
wmi_sent,2021-08-01,104.0,Australia Westpac Consumer Sentiment.pdf,2021-08-11
wmi_sent,2021-09-01,106.1,Australia Westpac Consumer Sentiment.pdf,2021-09-15
wmi_sent,2021-10-01,104.5,Australia Westpac Consumer Sentiment.pdf,2021-10-13
wmi_sent,2021-11-01,105.2,Australia Westpac Consumer Sentiment.pdf,2021-11-09
wmi_sent,2021-12-01,104.1,Australia Westpac Consumer Sentiment.pdf,2021-12-14
wmi_sent,2022-01-01,93.4,Australia Westpac Consumer Sentiment.pdf,2022-01-18
wmi_sent,2022-02-01,92.2,Australia Westpac Consumer Sentiment.pdf,2022-02-08
wmi_sent,2022-03-01,88.3,Australia Westpac Consumer Sentiment.pdf,2022-03-08
wmi_sent,2022-04-01,87.5,Australia Westpac Consumer Sentiment.pdf,2022-04-13
wmi_sent,2022-05-01,82.6,Australia Westpac Consumer Sentiment.pdf,2022-05-11
wmi_sent,2022-06-01,78.9,Australia Westpac Consumer Sentiment.pdf,2022-06-15
wmi_sent,2022-07-01,76.5,Australia Westpac Consumer Sentiment.pdf,2022-07-12
wmi_sent,2022-08-01,74.2,Australia Westpac Consumer Sentiment.pdf,2022-08-09
wmi_sent,2022-09-01,77.1,Australia Westpac Consumer Sentiment.pdf,2022-09-13
wmi_sent,2022-10-01,76.4,Australia Westpac Consumer Sentiment.pdf,2022-10-11
wmi_sent,2022-11-01,71.2,Australia Westpac Consumer Sentiment.pdf,2022-11-07
wmi_sent,2022-12-01,73.3,Australia Westpac Consumer Sentiment.pdf,2022-12-12
wmi_sent,2023-01-01,77.0,Australia Westpac Consumer Sentiment.pdf,2023-01-16
wmi_sent,2023-02-01,71.7,Australia Westpac Consumer Sentiment.pdf,2023-02-13
wmi_sent,2023-03-01,71.7,Australia Westpac Consumer Sentiment.pdf,2023-03-13
wmi_sent,2023-04-01,78.4,Australia Westpac Consumer Sentiment.pdf,2023-04-11
wmi_sent,2023-05-01,72.2,Australia Westpac Consumer Sentiment.pdf,2023-05-16
wmi_sent,2023-06-01,72.3,Australia Westpac Consumer Sentiment.pdf,2023-06-13
wmi_sent,2023-07-01,74.3,Australia Westpac Consumer Sentiment.pdf,2023-07-11
wmi_sent,2023-08-01,74.0,Australia Westpac Consumer Sentiment.pdf,2023-08-08
wmi_sent,2023-09-01,72.9,Australia Westpac Consumer Sentiment.pdf,2023-09-12
wmi_sent,2023-10-01,75.0,Australia Westpac Consumer Sentiment.pdf,2023-10-10
wmi_sent,2023-11-01,73.1,Australia Westpac Consumer Sentiment.pdf,2023-11-13
wmi_sent,2023-12-01,75.0,Australia Westpac Consumer Sentiment.pdf,2023-12-11
wmi_sent,2024-01-01,74.0,Australia Westpac Consumer Sentiment.pdf,2024-01-15
wmi_sent,2024-02-01,78.6,Australia Westpac Consumer Sentiment.pdf,2024-02-12
wmi_sent,2024-03-01,77.2,Australia Westpac Consumer Sentiment.pdf,2024-03-25
wmi_sent,2024-04-01,75.4,Australia Westpac Consumer Sentiment.pdf,2024-04-09
wmi_sent,2024-05-01,75.1,Australia Westpac Consumer Sentiment.pdf,2024-05-21
wmi_sent,2024-06-01,83.6,Australia Westpac Consumer Sentiment.pdf,2024-06-25
wmi_sent,2024-07-01,82.7,Australia Westpac Consumer Sentiment.pdf,2024-07-09
wmi_sent,2024-08-01,85.0,Australia Westpac Consumer Sentiment.pdf,2024-08-13
wmi_sent,2024-09-01,84.6,Australia Westpac Consumer Sentiment.pdf,2024-09-10
wmi_sent,2024-10-01,89.8,Australia Westpac Consumer Sentiment.pdf,2024-10-08
wmi_sent,2024-11-01,94.6,Australia Westpac Consumer Sentiment.pdf,2024-11-11
wmi_sent,2024-12-01,92.7,Australia Westpac Consumer Sentiment.pdf,2024-12-16
wmi_sent,2025-01-01,92.0,Australia Westpac Consumer Sentiment.pdf,2025-01-13
wmi_sent,2025-02-01,92.1,Australia Westpac Consumer Sentiment.pdf,2025-02-10
wmi_sent,2025-03-01,95.8,Australia Westpac Consumer Sentiment.pdf,2025-03-10
wmi_sent,2025-04-01,90.1,Australia Westpac Consumer Sentiment.pdf,2025-04-08
wmi_sent,2025-05-01,92.0,Australia Westpac Consumer Sentiment.pdf,2025-05-13
wmi_sent,2025-06-01,92.6,Australia Westpac Consumer Sentiment.pdf,2025-06-10
wmi_sent,2025-07-01,93.2,Australia Westpac Consumer Sentiment.pdf,2025-07-15
wmi_sent,2025-08-01,98.5,Australia Westpac Consumer Sentiment.pdf,2025-08-19
wmi_sent,2025-09-01,95.4,Australia Westpac Consumer Sentiment.pdf,2025-09-09
wmi_sent,2025-10-01,92.1,Australia Westpac Consumer Sentiment.pdf,2025-10-07
wmi_sent,2025-11-01,103.9,Australia Westpac Consumer Sentiment.pdf,2025-11-10
wmi_sent,2025-12-01,94.5,Australia Westpac Consumer Sentiment.pdf,2025-12-15
wmi_sent,2026-01-01,92.9,Australia Westpac Consumer Sentiment.pdf,2026-01-12
wmi_sent,2026-02-01,90.5,Australia Westpac Consumer Sentiment.pdf,2026-02-09
wmi_sent,2026-03-01,91.6,Australia Westpac Consumer Sentiment.pdf,2026-03-09
wmi_sent,2026-04-01,80.1,Australia Westpac Consumer Sentiment.pdf,2026-04-14
wmi_sent,2026-05-01,83.0,Australia Westpac Consumer Sentiment.pdf,2026-05-19
wmi_sent,2026-06-01,80.6,Australia Westpac Consumer Sentiment.pdf,2026-06-09
